Namn,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Emelie";12;7;6;6;4;7;5;6;12;.;8;9;7;7;6;9;6;..;.;7;.;4
"Emely";.;.;9;4;4;9;4;4;9;9;13;15;9;19;12;10;11;8;8;7;11;6
"Emilia";20;42;28;32;31;25;34;46;43;40;54;62;61;68;64;76;106;106;112;107;105;82
"Emilie";424;570;527;436;400;398;413;400;377;390;332;403;394;349;344;311;355;315;307;297;301;257
"Emilija";.;4;6;.;.;5;7;10;6;6;8;14;22;11;5;11;15;9;11;13;13;12
"Emily";38;50;57;41;40;64;59;61;76;58;76;76;94;92;111;119;124;103;97;89;106;105
"Emina";7;6;.;5;5;6;9;.;7;5;11;7;11;11;20;9;7;10;8;7;10;6
"Emine";8;4;5;.;5;.;4;8;6;14;23;17;37;41;43;45;42;38;34;36;23;31
"Emma";402;393;381;389;445;795;735;512;485;476;593;599;513;472;438;423;429;453;408;397;433;393
"Emmeli";.;.;.;.;4;.;4;4;.;4;11;.;10;12;11;15;22;12;22;22;6;15
"Emmeline";.;.;.;.;.;.;.;6;7;7;6;11;14;17;17;16;15;15;10;12;15;11
"Emmy";.;4;10;4;4;10;6;8;9;5;9;14;13;13;13;15;15;18;14;17;15;20
"Enya";.;.;9;4;4;.;7;5;8;15;13;18;12;4;10;18;15;10;11;17;11;13
"Erica";16;21;27;22;15;27;18;26;32;28;26;23;17;26;22;17;15;15;7;16;6;6
"Erika";38;37;38;28;30;23;41;42;41;45;47;43;38;42;40;35;27;33;30;11;29;21
"Erle";14;15;23;18;33;32;50;46;80;86;94;101;74;87;81;82;67;83;84;84;64;90
"Erna";.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ester";8;9;7;17;16;5;7;6;13;8;12;14;12;15;18;12;12;8;15;20;18;13
"Esther";6;11;7;14;9;13;13;14;7;12;17;14;11;15;26;35;23;24;34;24;26;24
"Eva";46;48;43;37;57;54;67;82;64;75;83;95;89;108;109;133;113;105;125;160;138;201
"Evelina";5;5;4;4;5;.;13;4;20;13;14;18;17;14;15;19;18;18;29;19;13;13
"Evelyn";9;10;10;6;8;6;9;12;10;10;12;10;6;19;24;26;29;30;21;20;31;28
"Evy";5;6;.;.;5;5;.;.;.;.;.;6;.;.;.;.;4;.;4;.;.;6
"Ewa";.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;4;.;.;6;4;.;4
"Ewelina";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Fadumo";5;6;7;..;4;.;6;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.
"Fanny";17;15;27;24;14;13;18;16;15;14;11;5;10;7;9;10;.;10;8;12;6;5
"Farah";.;4;.;6;7;9;4;.;..;.;5;6;..;10;6;..;4;5;4;.;6;.
"Fatemeh";.;.;4;.;.;.;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Fatima";28;24;34;32;40;41;32;23;33;38;37;36;40;41;48;40;37;49;46;43;25;25
"Fatma";9;9;7;4;6;5;.;7;7;..;.;9;..;8;7;5;5;.;.;..;.;.
"Felicia";5;.;10;9;14;12;7;10;11;19;28;14;12;13;13;17;16;11;13;13;11;14
"Filippa";.;5;6;10;18;19;24;32;36;25;41;34;49;57;53;41;49;46;67;59;62;52
"Fiona";5;7;..;.;6;6;6;7;18;9;19;13;13;13;11;16;21;26;23;19;13;8
"Fredrikke";11;14;14;7;12;16;18;11;10;10;7;6;14;10;15;14;12;7;13;8;7;5
"Freya";.;.;.;.;.;..;..;13;14;.;12;18;12;19;12;17;19;24;30;21;22;27
"Frid";5;.;.;7;6;5;.;4;.;.;5;.;4;.;6;.;7;.;4;.;.;.
"Frida";293;269;269;303;268;336;282;254;257;271;250;240;241;241;242;231;257;241;226;265;261;255
"Fride";19;13;16;23;13;20;20;15;16;18;14;11;29;27;24;19;16;18;16;23;18;11
"Fr�ya";8;8;12;13;25;36;31;35;35;38;29;40;29;30;42;24;49;59;54;56;62;61
"Fr�ydis";.;11;5;6;9;12;6;..;6;.;11;.;.;4;.;.;5;4;5;5;4;6
"Gabriela";11;5;11;12;16;4;11;13;14;14;13;17;19;11;14;8;10;12;15;6;12;7
"Gabriele";13;12;9;6;7;8;6;5;14;4;11;5;5;5;5;11;9;4;7;6;8;11
"Gabriella";4;5;6;4;11;4;..;7;15;19;28;19;27;27;30;18;15;22;11;11;14;.
"Gabrielle";10;.;11;7;10;5;5;4;8;5;.;5;8;8;10;10;11;.;8;5;4;7
"Galina";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gerd";4;.;4;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gerda";.;.;.;.;6;.;.;.;.;.;.;.;.;4;.;5;.;.;.;4;.;.
"Gina";35;41;33;42;34;41;25;25;25;15;20;10;15;11;12;13;7;7;5;9;.;4
"Gine";6;7;6;5;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gintare";5;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gitte";5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gjertrud";4;.;4;5;4;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gloria";.;.;4;.;.;.;.;.;4;.;4;6;7;4;.;.;6;.;.;9;.;.
"Grace";..;.;5;.;5;..;.;6;5;..;7;..;.;.;6;4;7;5;9;11;8;.
"Grazyna";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Greta";13;10;10;8;7;6;9;5;7;7;8;9;10;10;8;5;7;..;6;.;.;4
"Grete";18;11;5;.;6;5;.;4;7;.;.;.;5;.;.;5;.;6;.;.;.;.
"Gretha";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Grethe";7;6;9;6;.;4;4;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.
"Gro";7;4;4;6;6;5;4;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gry";12;11;7;.;.;5;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.
"Gudny";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gudrun";5;.;.;.;.;.;.;.;.;4;6;4;.;4;4;.;.;.;.;.;.;4
"Gudveig";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gun";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunda";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunhild";13;11;8;10;6;9;10;5;6;7;6;4;10;7;5;4;6;11;4;8;5;5
"Gunlaug";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunn";10;12;8;7;8;5;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunnbj�rg";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunnhild";.;8;7;.;.;.;5;.;.;6;4;5;.;4;4;.;.;.;.;.;4;.
"Gunnlaug";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunnvor";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunvor";8;6;.;.;4;.;.;4;4;.;4;.;.;.;.;5;.;.;6;.;5;.
"Guri";10;9;10;.;5;.;6;6;5;5;7;5;4;4;4;.;.;.;.;4;.;.
"Guro";96;107;92;90;93;105;109;75;65;66;50;52;39;32;34;24;12;28;23;17;14;14
"Gyda";.;.;4;5;6;5;5;.;4;5;5;4;4;.;.;4;5;6;6;.;.;6
"G�ril";7;.;10;.;7;.;.;4;.;.;4;.;.;.;.;.;.;.;.;.;.;.
"Hafsa";6;10;5;.;10;5;14;8;8;13;13;7;9;11;15;8;13;6;13;11;6;4
"Hala";5;4;.;5;.;8;7;4;4;9;18;9;11;11;.;11;4;.;..;5;.;.
"Haldis";.;.;.;.;.;.;.;4;.;.;.;4;.;.;.;.;.;.;.;.;.;.
"Halima";.;5;.;.;8;5;.;7;5;8;6;.;..;6;11;5;9;5;6;5;6;6
"Halldis";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hamdi";8;.;.;4;.;6;5;7;11;4;4;4;.;6;.;.;.;.;.;.;.;.
"Hana";5;5;10;10;7;17;11;8;8;8;12;13;15;16;14;10;6;9;9;18;14;11
"Hanan";.;6;4;5;4;9;6;6;9;10;5;9;5;8;10;7;6;9;5;.;.;.
"Hanna";235;234;204;234;231;220;229;218;225;200;184;208;189;198;187;163;156;156;161;153;151;159
"Hannah";95;123;149;180;169;184;165;209;199;184;177;164;123;122;116;115;87;83;97;83;90;75
"Hanne";200;197;169;157;137;109;92;79;76;56;47;44;36;22;30;22;26;21;15;13;11;8
"Harriet";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;.;.;6;6;11;11
"Hatice";.;.;.;.;5;.;.;4;4;.;.;..;.;.;.;.;.;.;.;.;.;.
"Hedda";212;216;219;306;280;256;277;252;264;229;228;185;210;176;219;191;211;209;188;211;214;217
"Hedvig";20;24;20;29;22;33;29;31;29;32;43;30;38;30;52;42;47;35;44;62;59;83
"Hege";62;33;22;19;29;13;8;6;6;5;5;.;.;.;4;.;.;.;.;.;.;.
"Heidi";67;72;65;45;43;30;35;39;27;22;25;25;23;18;34;29;21;15;20;16;12;13
"Helen";25;20;22;13;20;14;13;10;12;11;12;13;13;7;10;10;15;7;10;9;10;10
"Helena";66;45;83;55;68;66;81;58;88;70;63;61;80;70;71;72;61;47;54;59;71;51
"Helene";344;307;284;294;259;288;219;239;220;172;199;127;127;121;100;111;85;92;69;57;76;63
"Helga";6;6;8;12;9;7;.;6;5;6;5;5;6;.;.;9;.;.;5;.;.;.
"Helle";42;46;58;61;50;57;52;55;52;50;57;47;54;49;60;67;41;53;46;53;50;34
"Hennie";.;10;4;9;8;9;11;14;17;16;26;16;18;31;26;43;47;48;85;63;82;82
"Henny";6;7;6;9;5;6;4;12;12;15;13;25;19;19;28;29;32;19;33;17;18;36
"Henriette";143;184;188;145;108;115;123;104;95;84;74;72;85;59;37;36;42;32;19;20;13;19
"Henrikke";12;11;12;8;..;10;6;6;12;5;12;9;.;6;4;7;6;8;6;.;5;5
"Herborg";..;.;6;4;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.
"Herdis";.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hermine";.;8;5;7;17;24;28;36;58;44;47;54;60;87;98;93;89;69;85;60;70;60
"Hiba";6;.;5;.;4;7;5;5;8;6;4;4;7;9;4;6;7;4;.;5;12;10
"Hild";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hilda";.;..;4;.;.;.;..;.;.;6;7;.;6;4;6;4;4;5;5;.;4;7
"Hilde";62;51;33;33;27;25;20;13;5;11;9;6;7;8;10;.;5;4;.;4;7;.
"Hildegunn";5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hildur";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hj�rdis";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hodan";5;4;5;6;7;.;.;6;.;.;.;.;.;.;4;.;5;.;.;.;.;.
"Hong";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Huda";5;.;4;.;.;4;8;..;.;4;.;5;..;7;.;.;5;.;..;.;4;.
"Hulda";.;5;.;4;.;.;4;.;.;5;.;4;.;.;4;.;4;.;.;.;.;.
"Iben";12;14;26;25;23;32;84;69;74;72;63;51;57;80;96;91;93;115;165;193;150;164
"Ida";530;497;545;513;511;497;464;457;419;400;417;423;382;315;329;296;297;261;238;240;193;177
"Idun";11;19;17;9;15;11;16;25;10;15;13;12;11;15;8;9;9;9;14;9;10;15
"Idunn";13;13;16;17;11;21;22;9;7;8;5;5;15;6;8;11;15;7;8;11;9;6
"Ieva";.;.;.;.;.;.;.;4;.;.;.;4;.;7;5;.;.;6;.;.;4;4
"Ilona";.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Iman";18;11;16;11;12;20;17;24;25;17;18;24;12;24;11;19;17;12;13;14;17;13
"Ina";63;49;57;76;70;49;72;48;62;46;44;43;40;24;36;33;16;13;24;14;12;14
"Ine";59;53;73;95;80;79;70;79;47;41;44;55;41;37;29;43;29;31;33;36;26;29
"Ines";5;.;5;9;.;4;11;.;7;8;12;18;9;11;16;20;7;14;8;10;4;9
"Inga";36;45;45;28;21;26;29;33;16;32;32;25;15;25;25;23;30;24;14;24;29;22
"Ingebj�rg";13;12;21;12;5;8;13;14;11;11;14;4;10;11;6;6;4;5;9;10;5;4
"Ingeborg";118;101;119;111;95;134;172;169;141;142;130;123;103;98;95;96;82;80;66;72;83;66
"Ingelin";10;8;8;7;5;5;8;6;6;11;.;5;7;5;5;6;6;.;6;.;.;.
"Inger";56;40;33;41;37;41;39;33;37;21;23;26;25;21;20;13;17;25;14;22;11;13
"Inger-Johanne";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Inger-Lise";.;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Inger-Marie";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ingerid";12;10;11;6;7;.;.;.;7;6;6;7;8;.;.;6;.;.;.;.;.;.
"Ingfrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Inghild";.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ingjerd";.;6;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ingri";7;8;8;14;9;7;11;5;.;9;5;4;7;6;.;.;5;.;6;.;.;.
"Ingrid";438;495;449;378;414;393;340;367;391;369;358;381;391;355;349;325;307;279;297;271;251;258
"Ingun";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ingunn";27;20;19;14;9;9;9;10;5;5;8;.;..;.;4;.;6;4;.;4;.;.
"Ingvil";.;6;5;.;.;.;.;.;4;.;4;6;.;.;.;.;.;.;.;.;.;.
"Ingvild";159;161;106;99;60;62;69;68;50;58;48;50;44;36;48;37;37;26;34;36;39;32
"Ingvill";9;15;5;7;.;7;.;8;8;4;6;4;.;.;.;5;.;.;.;.;5;.
"Iqra";14;4;4;6;11;9;8;8;8;4;6;5;6;4;..;.;5;4;7;.;.;5
"Iren";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Irena";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Irene";22;19;11;13;16;13;9;7;14;6;10;11;8;9;..;5;12;7;5;.;4;5
"Irina";9;8;6;5;.;4;.;.;.;5;.;.;4;.;.;.;.;.;.;.;.;.
"Iris";22;19;27;22;16;24;30;26;27;29;34;49;60;42;38;54;50;42;56;45;53;59
"Irma";5;4;6;.;.;.;5;.;.;4;5;..;8;5;5;5;6;.;.;7;.;6
"Irmelin";11;11;4;6;6;8;.;.;.;6;4;6;7;10;10;6;11;.;8;.;.;.
"Iryna";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Isa";.;.;6;8;.;11;7;11;12;11;23;15;14;17;9;5;11;10;13;9;9;4
"Isabel";34;32;44;47;47;58;58;76;83;55;64;67;53;68;70;41;57;30;29;36;23;27
"Isabell";23;32;17;25;43;44;37;61;60;74;67;55;62;74;78;71;76;52;36;47;34;20
"Isabella";15;30;25;33;45;31;34;67;67;87;115;109;140;126;130;135;117;110;94;93;69;66
"Isabelle";20;25;20;28;24;31;34;40;29;37;40;37;32;41;40;45;34;40;43;35;28;11
"Iselin";75;70;91;72;68;85;59;83;98;89;80;84;69;46;48;28;29;20;17;22;15;9
"Ivana";4;..;5;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;4;.;.;.
"Iwona";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Izabela";4;7;.;.;7;.;.;.;.;.;5;.;.;.;.;.;.;.;.;.;..;.
"Jacqueline";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jamila";.;.;.;9;.;.;.;.;.;4;.;4;5;4;.;.;.;.;.;.;.;.
"Jana";.;5;6;5;5;..;.;11;10;12;6;7;18;13;18;18;19;12;15;20;13;7
"Jane";10;15;8;5;.;6;5;..;.;.;.;.;.;.;.;4;.;.;.;.;.;.
"Janet";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Janicke";.;.;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Janita";.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Janne";23;41;26;29;18;17;14;18;19;12;15;14;12;7;5;.;10;.;5;5;..;.
"Janniche";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jannicke";21;19;8;11;10;7;4;7;10;8;.;6;7;6;.;.;.;.;.;.;.;.
"Jannike";7;5;8;10;4;6;.;.;4;.;5;.;.;4;.;.;.;.;.;.;.;.
"Jasmin";10;18;16;13;12;15;17;30;16;21;10;14;17;12;14;20;11;20;15;17;19;17
"Jasmina";.;.;.;4;.;6;4;.;7;4;6;..;8;..;5;5;7;.;..;4;.;.
"Jasmine";9;5;5;.;8;10;9;13;6;17;4;9;8;12;9;13;8;..;8;12;11;.
"Jeanett";11;9;12;6;10;8;5;4;6;.;7;.;.;.;.;.;.;.;.;.;.;.
"Jeanette";35;35;22;13;17;8;13;8;5;9;5;6;5;5;.;.;5;.;.;.;.;.
"Jelena";.;..;4;.;.;.;.;4;.;.;.;.;4;.;.;.;.;.;.;.;.;.
"Jennie";5;8;5;7;5;13;13;10;8;7;11;13;17;17;12;11;12;14;6;11;7;12
"Jennifer";10;10;28;13;22;19;14;11;8;8;8;11;11;8;5;6;7;4;9;4;.;.
"Jenny";167;183;178;161;166;170;144;186;185;146;176;202;213;216;187;202;226;255;222;208;233;194
"Jessica";9;15;16;22;13;23;13;21;37;43;41;26;47;33;32;22;26;12;22;13;12;7
"Jette";.;.;.;.;.;.;.;4;4;.;5;.;.;.;.;.;.;5;.;.;.;.
"Jill";.;4;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Joan";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Joanna";12;.;4;5;8;4;6;5;.;4;.;.;5;.;10;6;9;5;7;9;.;4
"Jofrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Johanna";38;38;46;36;37;47;52;67;68;72;72;79;81;76;73;89;72;76;70;61;81;63
"Johanne";148;124;141;113;124;133;143;143;123;127;111;125;117;97;110;104;109;90;108;107;99;105
"Jolanta";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jorid";.;.;5;8;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.
"Jorun";.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jorunn";5;9;17;6;7;.;5;8;7;7;4;5;7;.;.;4;5;7;5;4;.;4
"Josefine";69;58;39;61;56;50;56;77;83;85;87;89;95;93;109;113;79;99;98;121;107;118
"Josephine";9;8;9;7;5;11;9;10;10;9;11;11;7;13;18;18;9;8;19;18;14;9
"Judit";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Judith";7;4;5;7;8;.;.;4;5;5;.;4;4;5;.;5;.;.;.;5;.;.
"Julia";94;87;104;126;127;133;154;153;127;161;157;155;152;156;168;168;123;130;129;104;138;129
"Juliana";.;.;.;4;6;5;.;7;11;.;5;.;5;.;7;5;.;5;5;.;5;.
"Juliane";10;14;17;21;14;15;10;22;16;19;11;11;11;.;6;9;5;.;9;.;5;5
"Julianne";32;33;23;17;27;16;33;17;13;18;15;14;11;10;10;13;.;9;12;5;.;.
"Julie";431;486;468;530;472;496;448;428;451;421;359;377;345;339;290;303;293;227;222;175;203;171
"June";52;51;62;52;59;40;34;41;28;43;32;29;36;26;25;23;18;13;13;19;12;16
"Juni";29;32;28;18;16;21;24;15;11;8;11;10;14;.;.;4;.;4;8;.;5;8
"Jurgita";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Justyna";.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kaia";39;22;36;59;41;47;47;46;44;43;58;38;32;32;18;31;20;25;23;31;39;25
"Kaisa";13;14;21;22;28;35;39;27;23;29;25;17;22;18;11;11;16;9;15;6;12;5
"Kaja";96;127;156;145;153;137;147;150;153;144;119;128;121;87;88;79;66;80;91;83;118;98
"Kajsa";7;14;14;15;20;36;32;24;24;24;26;29;16;16;11;12;10;11;9;5;7;10
"Kamila";8;6;5;8;5;4;.;.;5;.;4;5;5;6;5;6;.;9;5;8;..;4
"Kamilla";99;82;76;59;51;46;63;43;49;42;48;33;30;21;23;22;25;22;29;19;13;13
"Karen";63;94;80;74;82;58;71;61;52;46;47;46;50;33;43;45;26;24;37;35;24;22
"Kari";41;44;42;28;45;47;32;28;29;30;29;30;19;22;31;25;16;20;28;21;17;10
"Kari-Anne";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Karianne";45;40;35;39;25;19;13;12;13;11;11;7;8;7;9;6;4;.;6;.;.;.
"Karin";20;16;19;12;21;12;6;8;7;8;5;5;9;9;8;10;11;7;5;8;9;7
"Karina";67;52;46;45;34;40;39;26;40;27;24;20;23;15;19;12;14;18;15;11;10;9
"Karine";18;18;23;16;16;9;16;19;9;8;5;6;6;5;10;.;.;7;5;5;6;.
"Karla";.;.;4;.;5;.;.;.;.;..;5;9;9;6;4;12;7;12;14;17;9;10
"Karolina";19;22;28;16;15;13;15;22;10;13;22;19;14;11;17;13;14;10;13;9;10;12
"Karoline";277;253;229;217;165;134;166;168;123;120;118;130;118;98;100;102;65;89;46;49;46;48
"Katarina";42;35;22;24;27;19;21;11;19;7;12;12;14;14;.;8;19;7;8;10;.;.
"Katarzyna";11;7;.;14;4;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kate";8;4;.;5;4;5;.;6;.;.;5;6;..;.;6;5;4;.;6;.;.;.
"Katharina";12;13;20;10;9;9;16;6;14;11;8;5;.;6;5;4;4;.;.;4;.;.
"Kathe";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Katherine";..;.;..;12;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kathinka";6;9;8;13;.;5;4;6;.;.;.;4;.;.;.;.;.;.;.;.;.;.
"Kathrin";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kathrine";36;43;26;25;20;21;15;15;7;7;10;10;7;.;5;8;.;5;.;.;.;5
"Katinka";8;12;10;11;7;10;8;8;4;11;6;6;6;.;.;7;.;.;4;.;.;.
"Katja";14;11;6;10;10;.;20;12;13;10;9;.;4;.;4;5;.;.;6;5;.;.
"Katrin";.;.;.;4;5;.;4;5;.;5;.;.;.;.;.;.;.;.;.;.;.;.
"Katrina";..;.;7;6;7;.;8;9;9;.;7;6;4;.;.;.;5;.;5;4;.;.
"Katrine";87;88;74;69;57;43;37;36;24;31;17;22;16;12;8;5;5;11;6;.;4;.
"Kelly";4;.;.;6;6;6;6;8;5;4;.;5;.;.;4;.;.;.;.;.;.;4
"Kerstin";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Khadija";11;6;7;6;9;11;8;4;7;8;8;7;8;8;14;12;10;14;18;8;15;6
"Kim";12;13;5;6;8;6;.;.;.;.;4;4;.;4;.;.;.;.;.;.;..;.
"Kine";84;70;77;78;69;61;64;61;59;48;45;27;34;23;25;12;14;5;4;10;7;8
"Kinga";6;8;8;6;5;.;10;.;4;.;5;.;.;.;.;4;.;.;.;.;.;.
"Kira";6;.;.;.;10;4;7;7;9;14;17;7;13;5;11;9;7;10;13;8;6;7
"Kirsten";9;5;10;5;8;8;.;6;..;.;..;5;4;..;5;.;4;.;5;.;4;.
"Kirsti";8;9;6;.;4;.;5;5;.;7;.;.;.;.;5;.;.;.;.;.;5;.
"Kitty";.;.;.;5;4;.;.;5;.;.;5;.;.;.;.;.;.;.;.;.;.;.
"Kjellaug";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kjellfrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kjellrun";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kjersti";29;38;27;20;23;19;15;16;17;13;8;5;6;8;.;5;8;.;8;.;4;.
"Kjerstin";.;.;4;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Klara";10;9;14;18;8;21;17;16;17;17;30;36;36;42;51;45;45;58;63;67;95;73
"Klaudia";23;13;14;10;14;11;12;8;.;4;6;5;4;.;4;.;.;6;.;4;.;.
"Kornelia";11;9;11;4;5;12;14;15;15;12;22;19;27;29;26;26;21;45;34;26;36;41
"Kristel";.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kristi";5;7;5;.;5;5;5;5;.;.;.;.;4;.;5;.;.;.;.;.;.;.
"Kristiane";28;22;22;20;22;19;15;15;21;17;18;16;18;17;5;10;9;6;5;5;.;5
"Kristin";167;153;124;110;94;76;82;55;46;53;34;33;37;27;20;20;23;18;25;17;11;11
"Kristina";101;93;112;79;93;95;81;59;70;68;52;54;41;45;52;23;26;40;22;19;13;15
"Kristine";276;273;236;215;202;172;166;128;143;106;108;96;82;70;63;47;45;44;49;33;29;22
"Krystyna";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Laila";17;11;17;13;12;11;8;19;9;12;12;8;13;12;12;10;6;11;8;12;8;5
"Lajla";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Lana";5;5;4;7;4;15;13;12;17;23;14;16;15;18;14;14;21;21;15;23;27;22
"Lara";5;6;12;15;14;13;17;17;13;19;15;23;27;25;26;21;27;26;21;15;35;26
"Larisa";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Laura";31;29;33;39;38;34;33;29;28;37;38;35;34;43;39;31;42;46;47;59;53;45
"Lea";43;55;79;94;84;92;132;109;90;74;82;74;81;77;79;61;65;71;65;78;76;72
"Leah";8;10;24;30;45;68;85;125;236;253;292;264;263;252;261;217;238;242;208;200;215;186
"Leikny";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Leila";.;7;9;7;4;10;11;.;4;6;6;7;7;6;.;.;8;.;.;6;.;.
"Lena";78;72;52;64;39;48;37;33;36;33;39;55;54;62;58;61;76;45;47;49;51;40
"Lene";93;100;98;65;53;48;31;22;17;23;24;19;8;10;10;5;5;11;6;.;5;.
