Namn,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Goran";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gorm";.;4;6;.;.;6;.;4;5;.;.;.;.;.;.;.;.;.;.;.;.;.
"Grzegorz";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gudbrand";.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gudmund";.;4;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gunnar";26;28;26;18;17;19;6;12;16;15;17;9;8;10;17;5;11;15;9;15;16;14
"Gunvald";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Gustav";25;40;23;27;26;41;37;51;57;66;59;72;84;68;105;101;106;118;114;124;140;135
"Guttorm";.;.;.;.;.;5;.;.;4;.;.;.;4;.;.;.;.;.;4;.;.;.
"G�ran";15;10;12;6;8;10;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Haakon";73;77;83;55;55;50;46;37;57;46;53;59;65;60;53;54;59;59;53;59;48;41
"Haavard";.;8;5;4;.;6;.;.;4;.;4;.;.;.;.;.;.;.;.;.;.;.
"Hadi";5;.;.;5;7;5;.;4;8;4;5;.;6;5;7;6;.;6;5;.;.;4
"Haldor";.;.;.;6;4;.;.;.;.;..;5;.;.;.;5;6;.;6;5;.;.;.
"Halfdan";.;5;.;4;.;.;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hallgeir";.;.;4;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hallstein";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hallvard";29;24;24;27;29;20;29;20;17;14;15;11;9;9;8;13;11;12;9;8;8;11
"Halvard";17;13;14;25;27;19;7;13;9;13;12;15;5;11;11;13;9;12;.;8;7;5
"Halvor";35;41;47;45;34;35;49;39;39;32;41;36;28;28;21;32;28;30;35;33;24;25
"Hamid";.;8;10;4;4;.;.;.;.;5;.;.;.;5;.;.;.;.;.;.;.;.
"Hamza";20;19;15;31;19;17;18;20;25;30;20;27;33;32;19;31;25;26;25;16;19;26
"Hans";166;136;165;129;120;103;98;73;93;79;103;77;80;72;65;61;58;62;53;48;55;53
"Hans-Petter";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Harald";65;54;60;55;38;29;41;27;40;41;57;33;29;37;31;39;28;47;30;44;44;41
"Haris";9;..;6;6;..;4;5;5;.;.;.;5;6;.;.;7;4;7;..;5;7;6
"Harry";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;5;.;7
"Hasan";8;9;11;7;9;9;5;11;4;12;6;11;8;8;12;12;5;9;10;9;9;4
"Hassan";21;28;25;23;26;27;17;17;19;26;24;15;22;20;16;18;19;15;8;14;18;9
"Hauk";10;8;12;14;7;11;8;9;15;14;8;19;10;5;14;.;14;12;6;6;10;5
"Heine";12;24;23;38;26;22;43;41;48;36;42;56;46;33;38;45;26;29;33;28;28;26
"Helge";23;12;14;13;10;13;10;14;11;12;7;12;8;8;9;9;9;8;6;9;7;8
"Helmer";.;.;.;.;.;4;.;.;4;8;6;.;5;13;8;22;31;34;34;24;30;36
"Henning";44;79;61;45;32;44;54;46;44;28;23;25;24;21;20;16;12;15;9;14;15;18
"Henrik";440;487;481;492;464;435;401;424;401;418;382;345;321;332;347;301;350;327;341;327;337;339
"Henry";14;12;18;7;11;16;16;16;20;19;27;32;22;29;39;33;49;66;79;79;80;87
"Henryk";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;9;6;4
"Herman";151;166;169;174;178;192;193;159;179;160;159;150;161;163;157;154;168;146;152;160;172;187
"Hermann";13;35;26;18;17;14;10;15;13;19;18;15;12;9;9;12;10;11;12;4;10;9
"Hermod";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Hilmar";.;4;.;5;.;.;.;.;.;4;5;5;8;4;6;.;6;4;7;5;.;.
"Hjalmar";4;4;5;.;4;4;4;8;.;6;..;4;8;5;7;15;14;5;15;9;10;5
"Hogne";5;.;6;.;6;4;9;8;.;.;.;5;.;4;.;.;5;.;.;.;4;5
"Holger";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;6
"Hubert";6;5;10;5;6;9;4;7;.;.;4;9;4;4;4;4;.;4;.;.;9;.
"Hugo";7;5;15;7;9;.;7;7;10;7;15;20;15;19;33;26;29;39;38;40;43;42
"Hussain";5;6;5;7;4;4;.;.;5;7;.;.;.;.;.;5;7;4;.;7;.;4
"Hussein";24;18;7;19;13;12;13;10;12;14;15;10;12;13;9;19;17;12;14;5;9;5
"H�kon";351;333;247;204;201;184;236;210;189;170;199;209;206;202;200;203;210;208;256;234;189;209
"H�var";13;15;11;16;7;12;5;4;.;.;6;5;5;.;.;.;.;.;.;.;.;.
"H�vard";227;214;217;175;152;161;141;130;103;109;103;86;95;61;71;43;50;34;37;41;34;45
"Ian";8;8;11;10;16;8;8;8;12;11;12;10;11;16;7;10;13;10;15;14;11;7
"Ibrahim";23;16;27;18;32;28;39;43;37;39;48;46;46;41;44;51;45;49;54;59;40;35
"Idar";10;7;11;10;.;6;4;9;5;6;4;.;.;.;5;.;.;4;4;.;.;.
"Idris";6;.;.;4;.;.;4;.;.;.;.;6;.;.;5;5;5;11;10;10;10;14
"Igor";4;9;4;.;4;7;12;10;7;8;8;11;15;11;9;10;11;6;8;6;4;7
"Ilyas";.;9;5;8;5;.;4;9;10;6;7;12;5;12;12;16;15;15;10;20;15;14
"Imran";.;.;9;5;4;4;..;.;.;.;6;7;11;10;9;16;15;13;18;17;10;5
"Imre";.;5;7;9;5;15;11;17;20;19;22;34;20;25;28;31;20;20;18;20;17;13
"Ingar";4;.;5;6;5;.;6;.;5;.;5;.;5;4;.;.;.;.;.;.;.;.
"Inge";12;11;6;7;.;9;5;.;6;6;4;4;.;.;.;.;.;6;.;.;.;.
"Ingebrigt";6;5;5;5;6;.;.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.
"Ingmar";4;.;.;.;.;.;.;.;.;.;.;9;.;5;5;6;4;.;5;.;7;7
"Ingolf";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ingvald";.;.;.;.;.;.;.;.;.;.;.;.;6;.;.;.;.;.;.;.;4;4
"Ingvar";.;.;4;5;.;6;.;5;.;.;.;.;.;.;.;.;.;.;.;6;.;.
"Ingve";.;.;4;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ireneusz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Isa";.;4;.;4;4;.;5;.;4;7;8;8;11;4;4;15;..;17;7;10;14;20
"Isaac";7;6;6;8;6;6;14;11;14;17;17;18;16;16;19;26;36;29;30;16;31;21
"Isac";5;10;12;9;10;14;16;14;18;28;24;26;12;26;23;23;29;24;30;22;19;17
"Isak";103;130;144;168;193;227;204;210;241;204;325;292;244;252;284;295;276;240;249;288;242;266
"Ismail";16;16;13;14;15;11;14;14;9;22;13;18;19;18;21;23;14;16;17;10;19;20
"Ivan";20;17;24;13;21;26;22;21;19;23;22;12;9;22;24;12;17;20;17;28;18;17
"Ivar";40;47;34;45;30;38;35;27;26;33;27;30;20;26;30;33;30;22;32;34;35;35
"Iver";52;50;63;64;81;79;92;100;92;115;114;122;141;129;132;145;137;157;185;166;169;163
"Ivo";.;.;.;.;.;.;4;5;10;6;11;6;7;11;5;8;14;14;17;20;14;19
"Jacek";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jack";9;7;8;..;7;11;6;..;8;13;12;9;..;14;14;17;13;16;9;9;11;8
"Jacob";78;73;81;88;113;112;110;105;101;113;128;136;142;125;155;139;142;148;120;182;132;138
"Jahn";.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jakob";116;130;134;164;205;175;210;183;211;188;222;232;235;247;220;239;240;262;261;264;236;285
"Jakub";23;25;34;34;30;43;30;30;36;34;35;27;32;20;22;32;27;16;28;27;40;34
"Jamal";6;5;4;4;.;7;.;.;.;9;7;.;.;6;6;4;4;4;4;6;.;.
"James";11;16;7;8;4;12;11;10;6;11;9;9;14;7;15;9;16;14;14;12;9;11
"Jan";133;132;117;103;78;82;71;52;74;77;81;72;53;58;55;70;54;55;65;61;77;63
"Jan-Erik";6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Janis";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jann";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Janusz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jaran";.;8;5;4;5;6;.;6;7;6;10;.;11;4;6;9;11;4;7;.;.;6
"Jarand";10;10;16;6;10;9;7;7;6;10;12;8;8;7;.;.;7;.;.;.;.;.
"Jardar";10;10;10;7;.;4;9;7;6;.;5;4;6;.;4;5;4;.;.;.;.;.
"Jarl";8;12;10;6;7;.;.;.;5;7;5;..;5;.;8;4;7;8;.;9;6;6
"Jarle";30;22;13;14;9;17;8;7;4;12;7;4;7;6;.;6;12;12;6;4;5;8
"Jaroslaw";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jason";4;.;6;.;7;..;6;4;.;.;6;5;8;5;4;5;8;8;8;4;6;.
"Jean";6;8;6;6;.;.;12;5;7;8;9;5;6;..;.;.;.;.;.;.;.;.
"Jens";67;91;114;86;75;72;95;81;80;80;85;92;67;87;78;75;71;76;105;96;119;97
"Jeppe";.;7;11;8;8;8;8;4;7;10;18;12;9;7;12;8;13;20;18;16;19;20
"Jerzy";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jesper";116;113;93;85;127;128;147;141;131;143;115;120;116;99;92;85;96;116;113;83;100;91
"Jim";15;11;9;9;7;13;11;7;4;8;.;6;5;.;..;.;.;.;.;6;.;.
"Jimmy";14;9;6;9;5;7;6;.;9;7;10;6;5;4;.;.;.;.;.;.;.;.
"Jo";19;29;33;25;20;39;22;22;25;20;26;21;21;15;18;26;17;22;18;23;14;19
"Joachim";95;82;94;71;76;80;61;50;46;33;49;33;30;41;19;17;18;17;11;13;10;12
"Joacim";11;13;8;11;7;5;6;4;6;.;.;.;.;.;.;.;.;.;.;.;.;.
"Joakim";260;249;226;241;204;165;149;123;137;112;100;95;62;68;58;47;38;39;37;28;23;28
"Joao";.;.;.;.;.;.;5;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.
"Joar";11;20;21;11;13;7;6;18;12;10;12;7;5;7;14;11;8;8;9;7;14;9
"Joel";8;9;14;16;13;20;13;26;18;22;21;19;24;30;22;27;27;31;28;41;35;30
"Johan";134;136;128;102;116;124;101;113;117;113;154;139;153;130;181;164;154;204;191;181;175;158
"Johann";7;7;14;10;8;13;4;4;11;..;9;7;7;8;6;6;6;12;7;7;9;6
"Johannes";178;173;155;171;200;202;210;245;242;221;220;235;219;216;225;249;243;237;235;243;257;243
"John";119;130;112;109;106;79;100;80;68;75;74;67;53;51;63;56;56;51;50;52;50;49
"Johnny";15;11;10;12;9;13;5;.;.;11;.;4;.;.;6;.;.;9;.;.;.;.
"Jomar";6;.;4;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jon";131;111;106;92;87;100;77;78;65;64;66;77;54;63;51;49;53;50;53;36;38;36
"Jonah";.;.;.;.;.;5;13;8;21;22;18;34;27;21;26;19;28;14;28;28;22;18
"Jonas";442;512;507;479;483;510;489;474;562;464;446;457;418;397;396;311;326;305;329;303;265;208
"Jonatan";30;41;46;43;38;56;48;40;36;42;60;51;48;41;35;28;32;26;21;22;26;14
"Jonathan";94;86;110;101;92;129;131;138;144;147;175;194;194;205;196;170;157;139;162;146;121;121
"Jone";26;17;17;13;21;25;26;31;14;20;26;34;20;18;17;20;17;19;21;14;13;18
"Jonn";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jonny";.;5;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jorge";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Jose";5;5;..;6;6;.;.;4;5;.;.;.;.;.;.;.;.;4;.;.;.;.
"Josef";7;9;13;10;16;11;13;12;18;12;14;18;15;20;19;22;21;24;22;27;26;26
"Joseph";5;..;6;.;4;11;7;7;7;.;6;13;9;9;7;6;15;11;7;16;4;9
"Joshua";9;17;10;13;13;8;7;10;15;19;12;15;16;12;10;15;14;13;8;9;10;10
"Jostein";73;58;50;42;34;36;29;28;23;12;19;13;18;16;11;14;10;7;11;8;6;9
"Jozef";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Juan";7;6;5;10;.;6;8;7;6;5;6;4;.;5;.;.;4;7;4;.;.;.
"Julian";51;55;63;61;82;83;116;157;171;211;198;192;223;226;213;186;170;178;183;143;127;139
"Julius";16;7;13;14;9;10;7;18;9;15;15;16;18;20;17;22;13;9;18;13;10;15
"Justin";..;9;4;.;5;9;6;.;8;9;5;9;15;6;10;7;.;.;.;6;.;.
"J�ran";14;22;11;15;11;17;6;10;11;9;.;.;.;.;7;4;.;.;.;.;.;.
"J�rg";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"J�rgen";322;345;290;252;230;212;193;171;159;153;144;143;112;90;76;62;77;58;60;60;53;41
"J�rn";16;13;21;7;7;9;8;4;7;.;6;.;.;4;.;.;.;.;.;.;.;.
"J�rund";7;7;8;5;5;5;5;.;5;4;.;.;.;4;.;.;.;.;.;.;.;.
"Kaare";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kacper";12;22;27;23;22;35;31;24;27;28;22;23;15;25;20;22;18;19;20;20;20;19
"Kai";9;13;11;17;7;10;10;12;16;9;12;8;20;16;14;17;11;11;12;8;13;11
"Kaj";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kamal";.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kamil";30;11;14;8;5;8;7;11;.;6;6;4;4;7;6;.;.;6;.;.;4;.
"Karim";4;5;.;8;4;..;4;6;.;5;7;.;6;5;8;6;9;10;7;7;9;7
"Karl";76;74;74;55;53;48;56;59;51;59;52;54;56;62;43;32;53;39;70;46;30;40
"Karol";.;4;5;.;4;4;.;9;8;6;5;6;4;6;11;5;.;7;5;4;.;4
"Karolis";.;4;.;.;.;.;.;.;.;.;.;7;4;.;.;4;.;.;.;.;.;.
"Karstein";.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.
"Karsten";24;15;17;13;15;25;23;13;19;17;19;15;17;10;17;20;10;15;20;21;16;23
"Kasper";76;99;95;120;146;154;157;138;154;158;170;210;179;174;161;166;179;187;188;182;197;167
"Kato";4;.;4;.;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kay";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kazimierz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ken";12;15;13;8;11;7;13;12;10;8;4;.;6;.;6;.;10;.;4;.;.;.
"Kennet";4;4;7;.;4;.;4;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.
"Kenneth";73;50;43;42;28;39;28;31;21;15;13;15;7;9;8;13;6;6;9;5;7;4
"Kenny";4;7;9;7;8;9;6;.;6;5;6;4;5;.;4;.;.;.;.;.;.;.
"Kent";16;15;12;12;16;11;11;8;8;7;8;11;7;6;4;4;.;.;7;.;.;.
"Kestutis";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ketil";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kevin";158;148;156;125;171;145;146;155;138;132;157;150;137;142;116;105;103;94;85;67;59;59
"Khaled";6;10;6;.;5;7;5;5;10;.;10;10;8;11;6;4;9;4;6;7;.;.
"Khalid";12;11;15;10;13;8;14;8;14;7;12;16;15;14;18;16;13;14;9;12;11;5
"Khalil";5;5;5;5;.;5;4;4;5;.;6;4;5;.;4;.;6;4;.;4;.;.
"Kian";.;.;4;7;4;.;6;6;6;5;16;10;11;12;21;18;22;26;31;30;23;18
"Kim";78;85;96;54;65;54;56;36;41;32;22;34;25;20;20;20;17;16;11;10;11;4
"Kim-Andre";8;4;8;4;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.
"Kjartan";16;12;13;8;11;9;7;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.
"Kjell";35;29;24;28;15;16;17;16;13;7;10;18;8;5;6;7;5;4;5;7;6;10
"Kjetil";55;48;31;45;21;20;15;17;8;18;10;12;8;5;.;6;7;6;5;.;.;7
"Klaus";.;.;.;.;5;5;.;.;5;.;.;.;.;.;.;.;.;.;.;.;4;.
"Knut";96;78;92;63;62;54;53;59;66;52;43;41;37;31;43;26;36;36;38;32;41;39
"Kolbj�rn";.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;6;4;.
"Konrad";13;15;25;13;18;24;30;24;36;21;29;37;43;38;31;41;44;48;38;39;45;49
"Kornelius";7;6;8;.;9;10;10;12;5;8;10;23;17;13;22;21;16;9;17;16;23;16
"Kristen";4;6;5;6;.;.;5;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.
"Krister";28;14;25;10;11;11;13;5;6;9;9;6;6;5;.;.;.;5;.;.;.;.
"Kristian";434;417;369;351;351;313;307;321;290;297;267;239;263;240;194;178;167;165;128;133;116;95
"Kristoffer";325;321;327;320;278;280;252;262;219;226;218;202;150;153;119;82;96;79;96;63;49;47
"Krystian";11;10;10;6;.;4;4;5;9;4;9;10;8;.;6;4;6;.;5;.;4;.
"Krzysztof";5;.;.;.;6;4;.;4;.;.;.;.;5;6;.;.;.;.;.;.;4;.
"Kurt";4;4;.;6;.;.;.;.;.;4;.;5;.;.;.;.;.;.;.;.;.;.
"Kyrre";8;7;7;7;6;5;11;4;5;7;5;4;6;.;4;6;4;4;5;6;5;.
"K�re";7;7;4;7;.;.;4;9;.;6;5;8;4;8;5;4;.;11;..;7;9;8
"Lars";334;324;329;302;259;250;228;215;193;198;182;157;156;156;152;126;118;117;99;104;93;66
"Lars-Erik";5;6;4;5;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Lasse";94;99;69;62;63;55;60;52;46;45;33;44;34;29;28;24;30;26;18;25;17;12
"Laurits";6;8;4;4;5;14;6;12;12;16;17;7;16;14;9;11;13;8;14;18;14;16
"Lauritz";4;.;8;12;6;11;8;9;12;12;15;15;10;12;20;13;8;17;18;14;23;19
"Lavrans";8;6;4;.;4;9;16;10;11;11;12;.;9;10;10;7;26;21;30;75;68;55
"Leander";18;23;25;27;26;38;58;76;121;129;146;163;190;153;189;140;163;140;112;115;116;77
"Leif";33;21;24;13;23;28;19;13;22;13;11;13;17;12;10;11;15;11;12;9;18;14
"Leiv";.;.;4;.;.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.
"Lennart";7;8;.;.;.;..;5;.;6;5;4;7;.;5;.;.;.;.;.;.;4;.
"Leo";15;15;29;37;33;54;74;94;115;109;126;141;143;141;159;160;135;145;138;134;156;155
"Leon";19;29;48;41;42;62;89;132;152;175;219;278;317;290;277;240;285;243;199;201;175;184
"Leonard";12;10;10;13;13;17;17;21;27;26;21;37;25;23;46;31;34;39;32;41;29;33
"Leonardo";..;7;..;.;6;5;5;5;11;6;11;5;12;9;7;5;9;16;13;11;14;13
"Leszek";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Levi";5;8;10;10;8;8;13;11;10;24;35;37;43;47;63;43;58;56;70;75;83;113
"Liam";15;11;22;9;18;27;40;48;67;62;80;165;232;248;336;338;333;397;327;296;287;275
"Liban";10;8;6;6;8;12;4;.;4;.;.;8;.;.;.;.;.;.;.;.;.;.
"Linas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;7;.;.;.;.;5;.
"Linus";5;8;16;14;26;26;29;78;125;160;131;141;143;154;113;118;96;89;84;89;70;59
"Loke";.;5;14;7;10;12;13;18;17;13;19;18;26;24;36;38;49;30;36;41;43;32
"Lorentz";.;.;.;.;4;.;.;.;.;.;.;.;.;.;5;4;5;.;6;4;9;6
"Louis";4;6;6;5;.;8;..;8;9;10;11;9;15;8;15;13;26;17;15;21;25;21
"Luca";..;.;6;7;5;4;11;12;16;19;20;17;23;23;26;23;40;32;32;43;34;48
"Lucas";23;27;42;40;44;62;83;119;184;243;322;354;333;308;314;250;270;226;235;262;234;209
"Ludvig";31;37;43;41;39;44;46;52;72;80;75;76;102;143;122;133;142;153;168;158;165;130
"Ludvik";23;19;22;27;28;34;25;44;41;53;62;65;80;76;75;53;60;57;71;79;68;55
"Luis";4;8;7;..;.;11;5;5;7;7;11;7;5;8;8;13;6;11;10;14;13;10
"Luka";4;5;7;5;7;10;14;11;17;13;26;18;28;20;21;17;21;20;19;24;32;30
"Lukas";38;35;62;62;68;96;140;186;247;251;266;246;201;201;226;185;176;186;191;165;187;183
"Lukasz";5;.;5;7;6;.;5;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.
"Lyder";.;5;.;.;.;7;.;.;5;8;.;9;8;8;8;8;18;14;16;17;13;11
"Maciej";5;9;9;8;.;.;8;9;7;10;12;10;5;5;.;.;.;.;.;.;.;5
"Mads";85;86;105;105;111;124;107;100;81;98;97;85;78;77;54;57;33;50;28;24;21;14
"Magnar";6;8;11;7;5;.;.;6;.;4;4;.;4;.;6;.;.;.;.;.;7;6
"Magne";26;18;29;20;15;13;23;15;14;13;7;18;10;12;11;16;13;16;16;11;7;7
"Magnus";453;404;431;453;456;430;410;428;386;439;430;451;438;395;385;353;371;320;312;299;266;269
"Mahad";9;8;10;4;4;11;5;.;5;7;.;.;6;6;5;4;4;.;.;.;.;.
"Mahamed";9;8;11;9;6;8;8;10;11;12;4;11;8;8;12;5;5;.;5;.;5;4
"Mahdi";6;5;12;10;8;5;6;4;.;5;7;12;..;.;.;4;4;.;..;..;.;.
"Mahmoud";11;12;10;8;4;9;5;8;5;15;8;7;12;8;10;9;12;11;6;9;6;.
"Maksymilian";.;.;4;.;6;5;5;5;7;12;10;7;13;7;7;14;9;11;16;9;15;14
"Malik";.;4;6;5;.;.;4;5;8;10;9;9;5;8;5;5;10;11;10;8;6;8
"Malvin";.;4;.;.;.;.;5;.;4;5;5;5;4;8;9;13;6;6;7;12;13;17
"Mantas";6;8;5;.;.;4;.;4;.;.;4;4;.;.;.;.;5;.;.;.;.;.
"Manuel";.;.;4;.;.;.;4;.;.;.;.;6;6;.;.;.;5;5;5;.;.;.
"Marc";6;.;.;.;.;.;8;4;.;7;.;5;.;.;.;.;.;.;.;.;.;.
"Marcel";4;5;10;5;13;12;10;11;9;14;16;15;13;14;18;14;23;19;16;16;21;16
"Marcin";4;5;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.
"Marco";11;12;13;20;15;12;20;10;18;15;15;12;8;15;12;15;10;17;10;6;5;6
"Marcus";251;268;274;297;258;203;241;220;208;211;204;201;191;176;161;155;154;126;102;106;72;68
"Marek";7;4;.;.;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.
"Marian";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mario";6;7;.;5;8;..;9;7;7;11;4;4;12;14;6;19;9;4;7;6;8;7
"Marius";430;426;435;453;370;329;334;323;296;334;295;295;255;210;222;212;169;145;132;138;131;115
"Mariusz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mark";6;13;6;5;6;8;5;8;7;8;5;7;9;12;8;6;6;8;4;6;5;7
"Marko";10;8;.;10;10;4;4;9;7;13;6;9;9;..;6;7;5;7;9;6;6;5
"Markus";413;387;358;354;312;293;294;314;237;262;256;253;259;203;216;178;263;240;214;150;136;132
"Martin";637;654;599;546;533;500;514;415;398;394;363;339;335;306;309;218;252;235;245;184;190;153
"Martinius";7;5;5;9;13;9;10;4;11;13;16;13;4;11;9;11;18;11;11;.;9;.
"Martinus";9;12;10;4;5;12;10;11;8;12;18;14;17;12;16;15;14;14;16;13;.;8
"Martynas";6;4;4;5;.;.;4;.;.;.;.;.;.;.;.;.;.;.;5;.;.;.
"Marvin";4;.;.;.;6;.;5;4;5;.;4;.;9;7;8;5;5;4;.;6;8;7
"Matas";.;6;.;6;6;4;4;7;10;7;10;17;11;8;10;14;12;8;15;21;16;4
"Mateo";.;.;.;.;..;..;..;7;10;11;14;28;16;27;21;32;32;32;25;35;51;50
"Mateusz";22;12;28;15;13;16;14;14;18;14;13;15;10;9;8;6;4;7;5;5;5;.
"Matheo";.;.;.;.;.;..;.;14;21;43;59;100;118;160;262;239;243;249;250;225;221;244
"Matheus";5;4;4;6;.;8;7;9;12;10;13;10;12;18;8;12;19;18;13;18;11;11
"Mathias";411;468;496;444;471;498;504;446;485;446;453;428;449;407;370;343;346;370;362;266;250;201
"Mathis";.;.;.;.;.;.;4;.;.;7;.;5;9;5;4;.;..;8;.;.;4;5
"Matias";40;66;57;53;56;54;59;40;46;43;45;52;39;44;43;45;45;36;40;41;27;29
"Mats";198;202;221;171;184;187;198;172;137;126;147;125;110;111;88;71;100;63;63;57;60;37
"Matteo";.;.;5;5;.;6;6;7;9;4;15;9;26;22;19;19;25;17;21;28;20;23
"Matthew";13;6;6;..;..;.;7;9;..;8;6;5;8;.;4;5;8;7;.;.;8;.
"Matthias";4;5;.;8;8;4;.;.;.;.;.;.;.;6;5;.;8;..;.;.;8;7
"Mattias";22;14;21;30;23;14;23;16;11;10;12;9;15;18;8;9;6;5;5;9;4;.
"Mattis";15;17;18;12;17;22;23;20;24;23;30;26;41;31;36;29;35;22;18;20;16;21
"Max";26;31;32;33;36;41;50;58;60;58;91;120;136;139;141;113;123;111;116;117;102;103
"Maximilian";11;17;13;8;8;10;10;17;17;10;20;23;26;30;36;30;45;22;25;30;25;25
"Mehdi";5;5;11;9;5;9;5;.;4;.;4;..;.;5;.;5;.;.;4;4;.;4
"Mehmet";5;5;7;.;5;5;4;4;.;7;.;.;9;.;7;4;8;5;5;5;.;4
"Melvin";.;.;.;.;8;4;5;9;10;10;11;14;20;14;9;14;26;23;23;21;32;23
"Michael";88;68;79;62;75;86;55;62;59;70;52;45;60;53;52;55;54;41;50;33;48;25
"Michal";22;13;13;11;5;14;17;13;10;12;11;9;9;9;6;5;4;5;.;7;6;4
"Miguel";.;.;..;.;.;4;.;4;5;7;5;6;8;7;8;5;.;5;.;9;4;.
"Mika";6;12;6;6;7;13;9;8;6;15;13;7;13;21;10;9;9;13;8;13;7;16
"Mikael";67;87;82;65;93;83;79;81;70;76;86;82;74;65;89;72;39;63;47;54;50;41
"Mikail";.;.;.;9;4;6;5;6;13;5;5;.;9;10;13;15;9;14;15;9;10;11
"Mikal";26;25;19;38;18;16;16;19;20;24;17;20;16;16;21;14;8;6;6;7;10;9
